timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-09T11:59:53,codecarbon,e4eeb6d2-13b8-4223-a96f-918aed2949ca,0.055689334869384766,2.394860389780998e-07,4.300393235792755e-06,42.5,0.0,3.0,6.565709908803304e-07,0,4.615863164265951e-08,7.0272962252299e-07,Italy,ITA,apulia,,,macOS-13.4.1-arm64-arm-64bit,3.11.5,2.3.2,8,Apple M2,,,16.8547,41.1122,8.0,machine,N,1.0
