timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-09T12:02:42,codecarbon,9e4b18f9-8f79-4980-b458-9f730e34c7cc,0.0126910209655761,5.3878739994764336e-08,4.245422030340034e-06,42.5,0.0,3.0,1.4801753891838924e-07,0,1.0080138842264813e-08,1.5809767776065405e-07,Italy,ITA,apulia,,,macOS-13.4.1-arm64-arm-64bit,3.11.5,2.3.2,8,Apple M2,,,16.8547,41.1122,8.0,machine,N,1.0
2023-12-09T12:43:15,codecarbon,39b7b1f6-4bdd-4652-bb5d-d007f43df460,0.016453027725219727,6.993781824052333e-08,4.250756724448984e-06,42.5,0.0,3.0,1.9217116965187921e-07,0,1.304904619852702e-08,2.0522021585040622e-07,Italy,ITA,apulia,,,macOS-13.4.1-arm64-arm-64bit,3.11.5,2.3.2,8,Apple M2,,,16.8547,41.1122,8.0,machine,N,1.0
