timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-09T12:02:37,codecarbon,111aa189-126c-4f90-9a0f-dfd1d4e7d2c6,113.08107686042786,0.0004861468953100616,4.299100334091231e-06,42.5,0.0,3.0,0.0013324579637911584,0,9.405451973279318e-05,0.0014265124835239518,Italy,ITA,apulia,,,macOS-13.4.1-arm64-arm-64bit,3.11.5,2.3.2,8,Apple M2,,,16.8547,41.1122,8.0,machine,N,1.0
