0,1,2
0.5950413223140497,0.495049504950495,-0.0628322861285644
1.1900826446280994,0.4447829398324447,-1.207346544224263
-1.0165289256198344,-0.4676313785224676,-0.0884485258579022
-0.3057851239669421,-0.4676313785224676,-0.3750604156597389
-0.2314049586776856,0.3655750190403656,1.2194296761720638
-0.4380165289256195,0.003046458492003,-0.0115998066698889
-0.9338842975206608,-0.4006092916984006,-0.013049782503625
-0.6859504132231403,-0.4676313785224676,0.3721604639922666
0.8347107438016529,0.5270373191165271,-0.4490091831802803
0.0165289256198349,-0.1005331302361005,0.3247945867568874
0.1900826446280995,0.6214775323686215,0.3562107298211699
-0.0661157024793386,-0.1447067783701447,-0.0391493475108749
0.3966942148760333,-0.3366336633663366,-0.3629772837119381
1.181818181818182,0.6473724295506473,-1.41324311261479
0.5454545454545455,0.5925361766945926,-0.1445142580956985
0.4628099173553719,0.3549124143183549,-0.0328661188980183
-0.1157024793388428,-0.0974866717440974,-0.5224746254229098
-0.0909090909090907,0.8377760853008378,-0.0212663122281294
0.3553719008264466,0.2102056359482102,-0.5089415176413727
0.3966942148760333,-0.0548362528560548,0.289511841469309
-0.7190082644628097,-0.3670982482863671,0.8559690671822138
-0.1322314049586775,0.8194973343488196,0.1672305461575641
-0.0495867768595039,-0.4021325209444021,0.5621072982116967
-0.6528925619834709,-0.4402132520944402,0.8540357660705653
-0.6694214876033056,-0.3427265803503427,-0.1164813919768005
0.859504132231405,0.7402894135567403,-1.2261962300628324
0.1157024793388431,-0.4676313785224676,1.2967617206379898
-0.5785123966942146,-0.4676313785224676,1.4040599323344614
0.7933884297520661,0.5620715917745621,-0.2131464475592075
-0.3057851239669421,-0.4676313785224676,0.3136781053649107
0.6694214876033058,0.8347296268088348,-0.3020782986950218
-0.6942148760330576,0.0594059405940594,0.5152247462542293
-0.5041322314049584,-0.4676313785224676,-0.0420492991783469
-0.0330578512396693,0.4554455445544554,0.2150797486708556
0.1570247933884299,-0.169078446306169,-0.2870952150797486
-0.355371900826446,-0.3945163747143945,0.6321894635089419
-0.2396694214876031,-0.23000761614623,1.0502658289028517
0.743801652892562,-0.4188880426504189,-0.6829386176897053
-0.3966942148760328,-0.4676313785224676,0.611406476558724
-0.56198347107438,-0.0517897943640517,-0.0144997583373609
0.8016528925619836,0.1294744859101294,-0.5853069115514742
0.181818181818182,0.7966488956587966,-0.2783953600773319
-0.4297520661157024,-0.4508758568164508,0.8177863702271627
0.0661157024793391,0.3808073115003808,0.7694538424359593
-0.2975206611570246,0.6534653465346535,0.3296278395360077
0.0330578512396695,0.8164508758568164,-0.4359594006766555
-0.0247933884297518,0.7494287890327495,0.2788786853552442
-0.9999999999999996,-0.4676313785224676,1.0183663605606574
-0.1487603305785121,-0.4432597105864432,0.6819719671338815
0.4214876033057852,0.8408225437928408,-0.7037216046399228
0.9173553719008264,0.7814166031987814,-0.7278878685355246
0.6859504132231408,0.7920792079207921,-0.5297245045915903
1.1157024793388428,0.5635948210205636,-1.0633156114064766
0.4958677685950413,0.7570449352627571,-0.4702754954084097
0.2892561983471074,0.8606245239908606,-0.6732721121314645
0.090909090909091,0.0198019801980198,-0.6553890768487194
0.8347107438016529,0.693069306930693,-0.4992750120831319
0.628099173553719,-0.2757044935262757,-0.1208313194780087
0.5371900826446281,0.7966488956587966,-0.7994200096665056
0.0413223140495867,-0.0929169840060929,0.2232962783953599
-0.818181818181818,0.5163747143945163,0.8849685838569356
-0.7685950413223138,-0.2269611576542269,0.5195746737554378
0.6033057851239673,0.3259710586443259,-0.6795553407443211
-0.7851239669421485,-0.4676313785224676,0.1411309811503142
0.2892561983471074,0.0792079207920792,0.4016433059449007
0.272727272727273,0.0731150038080731,0.5422909618173034
0.3966942148760333,-0.0456968773800457,0.0565490575157081
-0.8512396694214874,-0.4676313785224676,0.752054132431126
-0.0578512396694211,-0.4188880426504189,1.1246979217013051
-0.2396694214876031,0.1279512566641279,1.2547124214596426
0.7851239669421487,0.7143945163747144,-0.8100531657805703
-0.7190082644628097,-0.4676313785224676,0.7119381343644272
-0.8512396694214874,-0.4676313785224676,0.9478008699855006
0.0743801652892563,-0.1188118811881188,0.1991300144997582
-0.5041322314049584,-0.4676313785224676,-0.0183663605606574
0.0661157024793391,-0.4676313785224676,1.5635572740454329
-0.5454545454545452,-0.4676313785224676,0.305461575640406
0.4958677685950413,0.0319878141660319,0.6278395360077333
-0.4545454545454543,-0.4676313785224676,0.3832769453842436
-0.3057851239669421,0.3884234577303884,0.8066698888351864
-0.9256198347107436,-0.4676313785224676,1.0541324311261475
0.0,0.7433358720487433,-0.1087481875302078
-0.1239669421487603,-0.1888804265041888,-0.2537457709038183
0.2479338842975206,0.0594059405940594,-0.5466408893185115
-0.4545454545454543,0.8012185833968012,0.321894635089415
0.4462809917355373,-0.3442498095963442,-0.4693088448525859
-0.0578512396694211,0.0152322924600152,0.0526824552924116
0.6363636363636366,0.8484386900228484,-0.4514258095698407
0.7520661157024794,0.8621477532368621,-0.9903334944417596
-0.2314049586776856,0.1386138613861386,0.2817786370227162
-0.3719008264462806,-0.3396801218583397,0.5089415176413724
0.4958677685950413,-0.4676313785224676,-0.3455775737071048
0.9338842975206614,0.8088347296268088,-0.5780570323827937
-0.818181818181818,-0.4676313785224676,0.967617206379894
0.8760330578512396,0.0152322924600152,-0.6191396810053168
-0.56198347107438,-0.1934501142421934,0.9434509424842922
0.8347107438016529,0.7920792079207921,-0.4514258095698407
0.8925619834710746,0.0213252094440213,-0.6984050265828905
0.9669421487603308,0.0045696877380045,-1.0599323344610925
0.553719008264463,0.4051789794364052,-0.2996616723054614
0.4545454545454545,0.357958872810358,-0.0038666022232961
-0.1570247933884296,-0.4676313785224676,1.1754470758820688
-0.0495867768595039,0.035034272658035,0.682455292411793
-0.7190082644628097,-0.3031226199543031,0.9246012566457228
-0.3388429752066113,-0.0198019801980198,-0.0705654905751571
-0.3140495867768592,-0.0472201066260472,0.4451425809569841
0.553719008264463,0.6031987814166032,-0.4896085065248914
-0.4132231404958674,-0.4676313785224676,0.8090865152247464
-0.8512396694214874,0.4188880426504189,0.470758820686322
-0.4132231404958674,-0.3990860624523991,0.873368777187047
-0.7355371900826444,-0.3488194973343488,0.6534557757370713
-0.3305785123966939,0.4767707539984768,-0.1797970033832769
-0.0165289256198343,0.6991622239146992,-0.1517641372643789
-0.1900826446280989,0.364051789794364,-0.1416143064282262
0.5041322314049588,0.8910891089108911,-0.5853069115514742
-0.5206611570247932,-0.2574257425742574,-0.0497825036249396
0.7107438016528926,0.7844630616907845,-0.5437409376510393
0.1239669421487603,0.5270373191165271,-0.0782986950217495
-0.1239669421487603,0.0167555217060167,0.0391493475108749
