GHI
457
358
91
437
6
869
624
582
474
27
415
659
430
202
872
285
11
219
837
404
14
459
291
34
627
814
713
295
422
125
57
190
856
54
454
327
728
484
20
270
339
43
799
676
650
117
894
373
181
12
275
496
120
246
172
17
421
24
482
192
349
6
407
462
265
930
805
22
56
356
114
170
191
19
899
8
589
148
34
86
15
205
9
65
614
7
6
634
28
641
35
618
488
120
105
429
506
210
458
36
10
58
912
51
501
312
45
348
594
765
461
53
4
722
5
699
25
403
259
698
214
143
39
946
238
479
517
239
632
440
531
90
654
167
495
45
285
173
705
217
500
77
212
243
323
374
671
590
576
150
565
17
444
117
3
2
176
32
855
163
930
124
666
311
223
488
806
24
401
171
679
560
492
306
268
119
29
740
210
412
16
548
199
7
23
50
876
25
426
29
275
7
29
607
819
342
6
446
75
15
1
263
664
76
302
515
57
907
491
94
603
621
254
182
304
168
127
534
899
5
704
859
42
6
544
210
9
172
194
37
798
918
728
377
133
150
41
538
117
38
150
18
321
195
19
272
60
268
910
56
110
803
21
61
4
125
735
807
571
861
710
927
303
89
430
330
206
787
48
432
256
743
629
106
488
227
12
160
21
537
10
415
543
772
280
47
821
84
102
23
253
267
610
637
3
15
303
2
25
766
275
878
489
25
18
277
41
8
118
351
9
658
861
192
625
475
355
557
466
59
238
465
665
23
858
274
126
107
131
20
312
881
889
11
47
2
775
54
296
421
11
124
574
714
66
22
15
10
128
114
749
899
308
640
782
415
501
46
6
552
7
640
88
19
786
339
3
433
342
712
542
25
597
793
30
127
11
890
478
446
16
665
95
22
960
401
113
230
879
681
437
832
76
311
375
114
449
616
89
219
22
38
42
652
399
13
21
476
428
77
551
866
14
122
64
299
212
248
94
293
211
109
145
722
909
471
441
137
6
50
671
6
854
448
172
781
556
362
672
567
259
619
476
176
103
24
19
506
467
4
260
572
722
875
406
104
497
22
357
827
963
627
266
335
523
71
777
652
13
601
36
180
226
57
366
120
585
785
196
494
298
108
558
939
8
216
332
307
24
28
151
896
57
401
562
5
31
533
93
24
771
6
638
113
221
191
321
243
378
14
120
745
975
5
174
746
572
502
64
286
253
277
597
449
347
127
504
545
64
289
233
51
371
238
216
29
31
629
618
180
41
298
213
25
850
113
113
225
123
776
211
321
201
951
677
20
7
651
596
20
262
708
515
741
109
910
91
368
83
52
561
477
385
600
26
348
5
12
204
763
168
699
719
266
233
282
589
585
847
255
25
5
895
76
866
18
733
201
21
429
31
346
746
877
69
396
107
18
46
424
65
20
46
308
34
868
904
932
466
2
436
46
261
107
869
195
394
917
885
864
20
103
152
467
416
170
52
892
11
200
225
413
93
427
28
221
118
5
718
124
628
35
467
20
169
589
469
713
13
763
268
58
404
22
65
123
625
93
292
166
175
117
45
536
123
643
569
63
12
14
258
13
43
28
14
372
39
592
720
939
83
85
554
277
472
252
12
926
29
621
552
955
835
408
27
487
133
101
389
411
390
13
40
617
7
293
534
260
131
49
461
771
436
391
410
14
471
159
292
12
383
32
757
295
74
39
205
442
144
39
380
632
456
119
481
220
155
9
739
494
484
860
227
36
73
437
878
648
33
451
17
12
8
604
724
565
651
382
406
571
508
430
365
32
589
118
133
226
110
250
574
120
493
627
329
467
70
881
16
28
13
43
874
25
429
5
355
57
71
435
58
8
6
652
931
565
365
588
49
307
65
621
556
31
728
226
18
254
418
334
13
2
559
73
268
419
315
21
683
507
70
343
156
548
938
754
394
108
550
27
296
41
348
313
93
4
414
12
151
22
596
99
236
226
357
3
215
445
844
244
57
54
405
13
104
192
326
18
259
341
641
941
71
196
25
255
444
286
31
179
2
791
906
727
487
855
217
23
824
104
594
88
798
551
458
37
148
956
3
661
490
534
164
436
34
893
296
19
109
92
75
810
121
949
591
524
146
143
396
178
467
11
387
182
567
53
712
97
509
92
935
111
659
603
383
130
585
389
193
20
823
189
543
259
353
729
255
110
39
566
576
613
261
267
32
15
290
309
178
642
765
314
784
168
7
8
730
46
284
44
408
334
258
628
54
88
918
387
318
3
715
490
557
594
206
308
99
654
35
90
288
494
129
36
869
746
233
260
1
358
445
93
463
585
47
293
650
626
71
61
122
387
107
111
589
808
812
6
3
676
396
529
596
19
497
430
318
685
316
867
140
718
256
355
786
52
8
34
781
62
182
49
789
149
571
6
19
89
251
905
819
631
80
92
302
22
7
104
461
198
370
169
241
116
73
87
362
667
912
915
608
68
90
235
16
912
295
598
514
911
877
266
317
404
698
750
34
144
312
31
434
501
310
161
351
385
810
473
11
626
729
570
36
181
329
17
719
488
199
571
665
364
454
953
71
87
69
162
971
304
307
236
939
39
621
390
811
26
535
46
321
3
506
927
326
769
496
547
599
61
676
17
65
47
4
18
131
131
496
482
142
589
67
12
546
42
244
103
65
734
58
723
194
7
762
966
53
55
459
536
650
186
822
255
375
24
402
25
463
292
222
696
55
231
801
781
441
734
371
590
383
392
544
940
14
420
78
903
94
277
110
59
868
11
654
648
765
614
581
55
45
18
228
206
71
421
309
440
306
240
15
227
411
98
339
611
61
210
405
894
664
10
1
406
578
82
7
218
11
390
377
616
87
286
474
881
26
159
821
911
5
328
940
181
65
63
532
762
926
451
35
277
25
475
285
171
219
525
649
196
125
2
11
11
471
881
17
292
773
269
63
254
198
4
25
2
449
278
16
7
30
288
39
521
84
8
108
15
75
167
251
633
29
476
778
7
400
655
98
313
942
87
205
1
118
55
287
238
207
663
479
665
112
581
695
877
726
101
108
766
300
270
389
698
35
653
10
97
162
919
718
676
836
645
266
87
429
40
196
17
315
20
597
649
460
16
802
23
204
683
206
18
213
938
69
753
463
899
110
779
56
11
230
600
7
621
128
738
10
868
267
634
720
710
419
86
821
954
127
181
446
340
51
201
275
156
593
634
114
91
17
67
96
11
295
15
880
802
681
98
65
10
8
449
949
187
108
105
371
62
904
765
63
17
778
586
11
597
529
93
154
51
193
892
721
10
60
610
677
836
602
412
13
377
429
933
142
613
808
17
4
916
494
222
379
10
178
435
16
36
808
180
649
69
24
207
818
674
664
223
477
575
861
11
462
18
82
140
229
876
541
27
86
5
356
297
2
197
458
757
718
911
273
215
273
805
14
806
6
823
577
451
505
764
710
477
24
469
308
366
345
26
125
734
278
778
257
893
436
334
521
3
8
201
786
28
31
177
771
800
590
432
515
100
832
19
160
76
14
27
245
868
9
408
3
666
846
339
257
399
253
776
386
216
308
283
720
970
544
943
896
37
343
913
668
655
428
39
290
666
259
754
905
923
69
315
597
760
146
122
62
24
231
17
14
765
600
109
476
115
621
620
294
152
343
449
11
77
540
242
602
560
768
430
479
45
66
221
49
167
46
645
430
346
80
119
110
185
50
768
303
816
948
144
171
80
821
450
277
164
818
118
31
22
635
287
216
276
517
118
525
956
18
735
422
790
404
456
734
769
73
26
916
366
701
762
345
27
592
311
921
46
767
428
648
8
322
610
2
272
826
53
53
630
310
31
586
20
10
204
793
283
19
357
486
14
398
40
942
139
345
735
736
390
387
236
907
50
640
13
214
85
548
517
88
443
750
790
293
314
857
360
558
264
665
433
688
10
118
36
177
96
862
596
469
17
776
103
12
59
469
291
362
928
429
607
809
265
281
155
74
159
15
159
266
36
639
482
70
946
291
502
716
430
33
927
550
448
19
649
89
497
52
177
332
633
72
741
567
658
30
57
622
484
130
227
304
574
387
39
250
804
78
126
419
15
753
91
327
463
246
147
670
231
423
289
10
670
109
140
888
467
274
536
171
18
54
276
205
78
162
640
33
38
676
651
13
114
790
521
166
30
167
458
671
780
657
200
591
27
397
855
143
97
965
240
63
281
412
622
65
111
450
75
567
688
103
308
101
282
136
895
585
459
52
61
1
147
312
223
128
142
386
154
88
610
66
638
6
10
388
10
741
338
287
5
237
31
15
76
193
413
128
62
121
92
11
141
169
470
269
47
7
719
262
471
259
14
59
595
660
40
12
856
560
115
381
315
38
177
324
508
39
117
55
430
478
297
639
572
355
605
419
192
503
285
318
315
5
7
901
314
171
338
521
218
14
413
24
80
127
734
30
755
34
422
381
828
141
333
148
327
262
199
781
117
575
633
465
172
763
818
15
659
202
44
920
186
508
863
155
694
454
156
646
3
599
50
10
118
710
6
337
95
531
159
28
799
525
419
126
138
271
6
906
780
280
258
10
42
777
944
24
17
851
87
16
835
54
622
66
17
818
871
195
200
316
97
152
761
14
566
484
234
169
188
1
533
936
222
530
821
200
2
452
118
166
730
550
949
595
403
169
290
231
770
204
63
778
19
510
557
142
25
69
62
55
342
379
80
242
135
768
23
180
234
348
189
571
463
290
733
910
87
517
127
813
385
871
227
856
619
620
292
47
673
92
894
113
278
39
739
711
67
5
884
382
124
222
727
461
587
159
26
235
493
828
179
757
154
408
467
106
580
37
416
7
9
375
148
772
113
375
123
114
353
315
23
479
195
729
974
217
21
462
153
700
2
283
298
82
146
13
785
6
8
712
115
167
334
41
65
522
688
282
431
374
48
16
586
604
436
677
238
357
758
69
45
851
804
697
409
245
218
881
8
487
360
8
594
154
213
413
136
117
453
754
88
413
287
829
235
59
48
847
8
8
41
348
60
805
890
133
3
133
568
387
239
808
153
512
2
75
195
904
785
577
359
14
116
512
872
159
264
508
491
25
117
14
624
655
6
372
506
76
8
69
698
100
20
5
128
5
845
206
413
98
11
16
305
297
605
283
515
62
23
114
8
299
170
171
209
4
776
303
199
131
430
765
517
584
480
3
806
200
198
422
202
6
248
333
97
599
9
67
493
836
596
574
33
392
970
496
10
108
93
11
866
882
329
267
406
555
547
211
597
54
709
106
257
304
83
26
769
14
865
797
88
5
20
444
55
293
181
426
288
763
763
171
2
708
211
27
425
278
273
656
399
133
383
62
148
336
681
381
941
464
639
405
250
427
10
218
930
9
15
901
661
90
19
76
341
10
447
951
614
106
369
65
667
116
19
15
7
407
451
942
179
307
274
568
5
731
207
85
597
30
430
94
413
135
795
636
547
26
273
687
178
940
167
568
40
874
8
435
119
261
217
758
300
15
223
47
669
104
622
278
125
9
11
234
885
903
597
468
232
927
8
17
81
483
61
22
325
125
141
15
26
66
454
574
413
44
235
250
708
6
62
758
852
16
124
752
18
219
344
792
11
70
16
18
290
453
22
10
734
777
617
843
332
58
816
22
414
37
13
734
10
825
227
96
630
354
43
745
823
182
416
14
331
78
333
8
97
43
9
654
735
419
561
259
661
711
454
395
15
652
11
434
107
943
217
615
26
92
901
196
626
597
1
409
215
942
18
262
762
120
775
819
17
585
599
484
305
327
165
88
580
212
2
786
730
229
738
297
404
331
64
777
565
316
87
444
415
248
697
41
16
247
806
285
291
686
28
37
543
364
869
539
964
64
636
390
330
351
604
80
52
621
103
377
708
197
315
25
506
337
386
770
438
25
410
157
657
268
36
542
427
213
109
653
91
246
922
284
38
7
455
9
891
741
644
17
123
60
441
91
885
290
720
249
43
605
780
686
261
608
384
297
9
658
867
288
272
262
225
63
314
558
289
205
11
745
194
17
35
100
900
84
98
17
274
300
447
867
51
162
230
624
184
34
175
952
473
640
788
157
922
228
17
576
225
106
15
158
68
85
892
8
234
407
52
662
322
512
122
538
368
64
460
535
364
30
215
134
53
13
214
200
96
857
160
473
85
257
287
17
911
771
179
28
655
108
320
454
61
69
41
494
840
234
92
56
746
648
771
484
127
22
823
435
8
303
6
130
189
887
34
257
303
893
288
141
106
637
67
48
839
25
82
304
148
4
231
95
62
9
9
595
528
629
459
301
22
41
173
73
90
70
114
93
155
8
420
196
387
420
96
11
376
852
22
17
535
275
627
74
32
17
236
285
267
116
912
119
882
65
126
187
861
864
654
302
251
377
621
774
756
204
951
31
951
633
576
48
3
139
452
137
721
126
165
728
669
61
121
473
92
266
694
9
58
625
357
88
229
1
724
113
561
11
59
266
370
95
942
102
933
40
83
216
339
744
705
172
103
595
6
447
52
167
55
192
202
753
808
381
33
567
886
881
96
860
434
719
10
250
35
750
641
764
346
906
8
414
10
5
1
115
44
486
422
44
323
563
88
5
281
518
579
298
409
686
591
201
918
762
576
6
52
8
69
832
662
839
644
32
281
311
683
39
39
333
791
7
152
557
49
518
522
63
306
205
960
199
647
6
961
866
302
14
108
211
690
882
939
448
187
47
786
85
728
271
70
557
285
240
398
639
383
90
308
49
184
618
891
40
148
105
599
864
892
516
77
878
263
383
280
35
832
169
325
48
643
114
484
442
77
370
24
382
257
232
917
208
139
940
792
507
885
699
691
416
677
271
463
62
308
375
113
27
138
252
593
590
36
285
122
230
497
635
6
823
103
103
254
39
679
25
566
252
126
693
360
857
164
254
934
194
259
204
587
23
75
81
722
500
380
104
592
517
750
239
222
378
5
149
616
822
54
7
809
362
22
250
684
159
413
408
21
20
478
56
902
199
707
404
627
290
709
775
578
351
483
296
677
720
20
97
203
740
10
292
30
69
163
254
719
15
343
24
667
99
842
26
508
498
8
11
126
699
498
351
91
857
76
641
250
102
280
18
18
824
5
787
936
107
731
35
621
37
2
294
716
227
89
884
54
515
328
310
808
15
114
553
35
53
558
285
109
766
456
179
4
11
257
184
119
203
780
25
151
277
285
151
590
743
92
448
683
444
490
712
525
103
53
577
795
633
29
475
8
592
248
31
816
294
143
658
6
474
48
541
638
11
762
195
543
197
609
790
192
472
228
610
77
813
57
116
641
749
5
392
488
51
91
13
586
558
21
114
952
708
291
592
825
119
270
39
228
91
167
29
516
78
230
172
692
637
725
710
787
59
72
12
67
93
515
471
507
25
890
773
22
628
433
362
601
698
98
162
164
398
741
22
11
95
47
901
10
184
895
839
64
229
132
541
80
9
25
745
323
132
840
573
154
262
28
121
119
64
92
51
83
615
159
577
25
96
182
168
4
260
22
694
623
214
826
658
9
313
40
832
35
36
688
967
959
537
895
570
471
268
36
385
570
166
497
519
295
115
3
819
448
81
602
457
157
714
900
117
765
947
79
43
798
20
818
360
139
287
296
169
576
216
553
378
59
261
687
110
359
326
652
716
33
601
447
608
259
371
355
391
678
878
575
212
658
798
369
250
115
797
32
799
174
363
661
217
43
80
651
275
765
410
170
704
492
66
273
111
615
230
17
139
166
514
64
226
793
279
90
155
188
34
519
9
591
15
196
32
38
486
88
650
36
300
725
413
80
206
481
544
929
454
469
274
414
214
502
126
521
799
694
363
816
716
635
103
256
677
9
76
34
13
7
250
614
39
47
444
93
509
422
597
91
640
395
22
472
258
42
558
6
546
970
604
36
869
81
320
66
289
786
24
339
644
499
200
37
935
407
244
366
5
436
7
562
78
46
898
668
71
24
885
27
432
637
506
2
290
191
46
720
849
313
74
467
7
421
618
223
143
32
219
531
9
465
507
348
18
9
29
258
102
404
166
454
207
595
232
154
158
884
18
709
549
352
528
500
20
272
524
664
52
597
270
7
18
276
11
923
824
877
283
722
27
305
822
115
406
277
20
10
4
477
837
362
16
106
489
490
944
151
360
890
25
762
16
815
18
399
15
580
706
18
38
42
202
128
835
23
543
4
2
257
435
26
186
919
67
405
357
892
44
611
213
20
453
122
20
119
468
51
2
2
356
303
435
92
55
393
241
420
246
108
357
585
546
41
936
873
244
282
98
74
355
370
112
8
82
40
635
100
119
312
413
328
49
59
552
235
13
558
413
18
31
468
88
125
219
353
6
107
131
6
944
344
25
348
612
878
12
35
776
486
294
156
479
72
367
343
651
943
5
4
944
880
906
651
21
21
506
116
484
737
730
48
281
456
15
356
63
99
4
323
381
82
564
428
4
103
212
603
254
42
352
396
14
286
5
45
734
136
11
46
338
252
665
726
69
64
151
211
286
630
18
151
962
400
112
123
145
631
152
471
116
755
196
263
230
681
49
5
81
477
137
27
18
561
202
215
380
10
577
874
210
535
614
19
179
672
32
119
12
718
141
251
105
28
730
75
834
345
590
285
421
496
397
690
929
355
511
592
113
373
870
403
482
885
18
220
341
122
414
30
806
907
31
28
11
530
97
228
935
281
334
161
485
386
461
455
559
4
638
887
74
121
150
135
273
266
9
73
795
80
107
117
2
170
947
41
376
910
379
269
139
111
20
877
797
361
656
118
9
313
84
212
347
36
53
109
869
271
15
766
180
539
203
926
200
712
11
204
618
224
361
772
718
117
374
961
178
15
349
11
212
790
238
17
854
19
185
29
148
56
412
9
275
234
47
664
496
922
309
442
163
301
7
900
859
568
218
263
400
22
18
585
860
881
336
595
18
16
149
300
197
432
7
37
75
20
278
176
233
498
295
165
22
918
25
392
768
133
73
233
27
455
11
837
711
638
261
18
298
620
117
145
119
789
229
769
50
47
629
102
612
283
639
773
222
577
164
94
612
248
592
243
6
293
770
683
151
555
79
608
846
188
135
15
328
6
9
638
506
127
28
238
7
90
76
85
25
551
373
2
584
726
375
148
542
410
162
48
403
64
75
76
369
643
259
199
673
25
3
52
294
127
557
939
246
295
778
14
681
754
587
222
171
431
646
63
437
54
340
181
413
323
186
956
122
247
71
804
129
56
531
260
4
626
6
68
18
385
99
788
181
5
40
430
213
23
238
235
18
85
560
10
339
828
115
106
3
614
730
695
476
6
936
19
138
303
18
736
3
24
37
141
320
18
565
25
9
123
928
403
29
119
288
6
179
909
247
126
737
389
331
7
42
447
378
6
413
33
182
698
845
112
411
399
71
7
229
28
260
650
80
60
52
699
562
600
714
54
3
863
34
99
52
202
19
913
583
893
425
13
17
341
360
687
580
949
557
381
304
588
460
13
279
259
120
499
91
570
201
306
119
802
284
895
10
250
488
242
255
655
46
748
18
89
270
123
588
342
169
38
929
932
552
233
780
20
262
766
423
775
196
308
599
202
601
75
509
150
128
81
64
347
373
60
629
15
476
119
42
91
10
77
770
48
931
579
40
7
480
409
898
578
254
7
616
294
427
28
56
474
623
747
6
519
20
132
104
650
127
877
44
1
378
21
9
109
718
9
9
462
628
27
486
822
739
267
315
17
483
677
273
146
58
349
720
832
6
243
167
117
68
204
29
476
810
65
246
942
736
671
598
217
454
136
9
147
373
457
481
11
140
137
300
357
96
14
67
305
662
531
347
185
19
131
963
38
829
937
583
434
792
401
957
35
457
909
212
450
13
97
65
485
97
123
206
875
561
36
289
197
414
11
4
896
15
325
950
880
433
75
938
182
87
8
277
85
31
50
24
274
211
493
656
14
875
775
57
36
80
646
426
151
730
110
96
819
21
85
220
96
102
929
138
428
383
229
13
380
267
36
12
200
314
65
440
66
145
116
787
104
432
6
709
18
65
610
17
325
146
771
118
285
877
9
17
86
64
72
25
683
580
6
241
486
348
168
608
15
58
888
116
79
428
10
348
905
6
38
172
75
501
111
9
156
140
421
678
176
38
246
747
772
661
600
169
286
539
12
62
116
164
43
750
347
182
153
464
77
181
596
111
132
229
898
884
470
934
947
357
50
78
259
90
830
561
412
850
391
7
42
27
50
964
139
615
132
139
603
4
396
84
941
506
140
545
786
811
16
461
853
728
695
524
559
31
565
382
293
521
27
4
186
485
2
886
233
132
877
469
441
432
202
469
535
628
257
93
308
639
641
35
119
21
557
137
365
417
135
34
620
19
826
87
55
4
7
94
422
394
36
750
98
139
567
556
394
622
869
29
194
56
585
55
834
35
26
742
146
218
288
608
27
823
370
282
225
774
21
604
112
20
99
81
415
424
584
224
655
668
273
122
14
85
159
699
13
891
542
195
287
6
136
436
540
461
31
788
158
512
272
40
613
367
384
14
517
681
547
128
302
166
12
193
155
7
433
559
269
564
466
5
716
251
254
386
246
192
272
242
425
783
685
388
241
282
261
587
273
373
225
761
78
238
805
707
655
311
944
142
58
676
619
716
4
10
619
302
764
6
22
108
650
623
41
8
584
157
565
72
516
77
583
788
746
122
681
217
758
476
44
48
243
8
62
770
854
121
21
758
150
404
22
98
571
781
27
869
218
663
30
175
589
229
36
52
10
937
32
105
871
144
437
879
4
262
888
208
574
30
100
451
402
29
448
635
665
508
920
67
497
33
137
873
32
917
389
506
529
98
402
432
838
27
748
390
173
393
942
24
135
370
70
625
777
310
683
61
236
219
455
375
21
417
13
98
345
479
361
647
72
758
16
567
473
763
27
126
481
618
387
279
650
194
5
718
794
806
639
593
26
595
971
60
224
191
595
959
693
315
17
369
227
83
434
627
461
600
32
913
563
12
19
625
862
31
61
456
83
211
918
128
797
634
109
620
471
488
84
237
574
715
472
433
439
529
822
144
254
265
653
202
39
185
208
2
4
517
362
43
701
922
130
61
339
28
442
260
287
752
416
926
14
399
669
15
680
15
490
10
185
938
378
217
439
6
105
941
302
697
73
51
272
898
159
6
436
832
256
12
4
609
164
544
538
653
870
689
266
678
622
655
349
118
299
455
19
58
575
444
735
193
529
261
64
595
11
140
577
16
236
780
593
706
275
8
78
298
25
114
28
835
229
381
94
915
104
296
765
6
649
452
69
826
857
824
398
407
666
514
115
241
6
187
108
545
603
33
451
255
451
30
540
45
304
315
554
598
790
24
8
144
680
407
233
17
614
118
647
318
196
625
40
204
568
807
12
500
626
216
68
227
812
6
12
781
129
108
102
872
384
231
53
420
379
11
379
712
185
371
635
629
40
23
221
18
670
332
66
433
479
26
212
647
467
161
786
67
44
326
311
42
306
674
783
283
449
206
205
21
34
505
279
363
629
591
15
274
870
395
861
111
94
7
82
734
165
841
5
124
426
785
945
53
79
127
251
264
904
10
11
648
154
380
764
320
21
75
431
166
283
6
7
92
260
25
651
777
696
188
513
34
610
16
750
23
533
46
24
478
767
14
556
106
16
301
50
125
782
6
16
4
358
1
129
889
762
722
476
194
404
95
260
359
258
346
268
111
862
944
111
502
453
503
28
604
637
71
122
243
30
548
34
319
230
95
210
890
405
532
5
13
509
399
563
360
46
116
122
789
182
358
107
870
266
191
922
63
61
759
341
223
514
97
57
6
476
29
266
39
847
455
504
209
724
916
542
255
637
53
383
866
472
21
31
10
296
569
248
416
515
628
6
423
47
401
543
14
126
782
468
908
671
18
90
618
827
884
97
128
280
595
3
63
868
901
88
515
90
490
92
572
197
11
670
435
917
25
118
16
8
956
543
121
840
118
7
463
17
430
18
399
449
680
582
702
6
872
221
505
435
14
120
310
24
475
18
741
363
600
749
218
235
25
468
30
15
817
45
870
522
423
951
793
527
54
7
632
786
101
10
35
190
77
279
503
193
182
27
83
601
517
758
130
655
53
621
6
443
186
491
235
602
19
122
399
137
954
170
62
45
858
444
144
428
112
615
45
391
173
778
644
473
221
18
246
885
768
160
577
436
86
891
748
16
555
94
513
338
173
126
277
920
965
754
502
140
524
151
151
645
97
271
780
327
183
421
961
664
102
166
264
100
691
491
33
291
743
15
254
891
198
89
898
84
163
426
8
449
40
761
101
170
447
10
104
307
61
46
448
416
16
741
172
30
620
242
265
472
10
7
948
331
154
184
174
366
360
793
18
185
333
503
79
656
716
468
821
9
446
30
283
508
509
590
205
932
457
781
122
230
922
33
701
2
58
14
121
326
200
29
63
456
971
795
149
165
223
208
584
279
231
14
894
637
117
91
379
766
287
331
23
775
784
45
86
434
451
88
82
60
193
18
509
16
860
124
825
760
4
945
75
518
12
21
397
210
121
530
247
9
368
132
168
66
519
257
384
914
522
960
212
665
814
383
34
281
234
602
364
613
690
53
616
734
2
892
543
371
920
823
16
151
277
736
523
14
156
4
401
424
421
186
563
191
170
552
589
704
623
908
151
442
457
571
80
587
942
230
582
12
742
165
177
12
584
436
373
343
463
645
9
418
128
462
666
161
538
603
888
249
781
103
27
198
18
264
8
704
345
835
496
560
13
12
177
39
57
524
8
474
89
10
435
5
32
489
146
154
34
310
164
307
401
88
189
693
724
80
230
20
736
168
36
35
370
43
504
825
76
443
240
619
190
73
65
397
347
7
287
448
100
56
450
635
194
510
118
669
428
447
36
752
922
452
54
3
10
125
32
20
49
59
872
205
98
150
313
364
887
799
906
877
422
268
64
807
404
284
249
101
814
728
563
308
658
98
708
66
609
711
462
882
884
89
884
14
349
682
66
23
374
147
54
97
159
93
882
454
752
26
31
214
58
189
69
865
293
194
703
927
524
31
186
204
10
376
454
909
353
87
506
189
924
642
25
898
689
14
746
394
150
144
279
231
202
618
790
539
567
6
417
11
891
13
232
19
898
88
605
787
515
495
816
818
31
321
892
707
634
328
383
712
222
885
268
465
402
563
87
719
384
794
429
88
741
236
786
29
294
690
268
195
362
487
284
11
31
230
41
889
8
623
737
791
530
46
87
185
18
227
21
429
550
32
315
50
355
379
545
241
78
663
19
251
19
11
356
171
172
267
328
283
661
208
212
654
47
920
250
227
71
600
478
5
206
594
66
497
174
478
334
683
66
22
235
41
6
87
125
337
334
423
195
321
551
791
53
774
516
77
391
36
752
5
489
12
138
146
627
580
53
