Year,Month,Day,Hour,Minute,Temperature,Cloud Type,Dew Point,DHI,DNI,GHI,Relative Humidity,Surface Albedo,Pressure,Precipitable Water,Wind Speed
2017,1,1,0,30,6.9,1,1.3,0,0,0,67.28,0.06,1037,0.8,2.3000000000000003
2017,1,1,1,30,6.6000000000000005,1,1.6,0,0,0,70.47,0.06,1037,0.8,2.5
2017,1,1,2,30,6.4,1,1.9,0,0,0,73.17,0.06,1036,0.7000000000000001,2.6
2017,1,1,3,30,6.2,1,2.2,0,0,0,75.36,0.06,1036,0.7000000000000001,2.6
2017,1,1,4,30,6.1000000000000005,1,2.2,0,0,0,76.27,0.06,1036,0.7000000000000001,2.6
2017,1,1,5,30,6.1000000000000005,1,2.3000000000000003,0,0,0,76.47,0.06,1036,0.7000000000000001,2.5
2017,1,1,6,30,7.2,0,2.3000000000000003,13,179,17,71.14,0.06,1037,0.7000000000000001,2.6
2017,1,1,7,30,9.2,0,2.9000000000000004,43,602,149,64.89,0.06,1037,0.7000000000000001,2.9000000000000004
2017,1,1,8,30,10.8,1,3.0,58,767,289,58.44,0.06,1037,0.7000000000000001,3.0
2017,1,1,9,30,12.0,2,2.7,165,159,227,53.15,0.06,1037,0.7000000000000001,2.9000000000000004
2017,1,1,10,30,12.7,2,2.5,180,250,288,49.86,0.06,1036,0.7000000000000001,2.8000000000000003
2017,1,1,11,30,13.0,2,2.4000000000000004,168,325,308,48.49,0.06,1035,0.7000000000000001,2.7
2017,1,1,12,30,13.1,2,2.4000000000000004,161,134,212,48.2,0.06,1035,0.8,2.5
2017,1,1,13,30,12.5,2,2.5,106,15,111,50.55,0.06,1034,0.8,2.0
2017,1,1,14,30,11.3,3,4.2,47,0,47,61.81,0.06,1034,0.8,1.7000000000000002
2017,1,1,15,30,10.5,1,3.0,0,0,0,59.620000000000005,0.06,1034,0.9,1.8
2017,1,1,16,30,10.0,4,2.6,0,0,0,60.2,0.06,1034,0.9,2.0
2017,1,1,17,30,9.5,0,2.6,0,0,0,62.3,0.06,1035,0.9,2.3000000000000003
2017,1,1,18,30,8.8,1,2.7,0,0,0,65.78,0.06,1035,1.0,2.6
2017,1,1,19,30,8.1,1,2.9000000000000004,0,0,0,69.64,0.06,1035,1.0,2.8000000000000003
2017,1,1,20,30,7.5,0,3.1,0,0,0,73.42,0.06,1035,1.0,3.0
2017,1,1,21,30,6.9,4,3.4000000000000004,0,0,0,78.38,0.06,1035,1.0,3.1
2017,1,1,22,30,6.6000000000000005,0,3.9,0,0,0,82.72,0.06,1035,1.0,3.2
2017,1,1,23,30,6.5,0,4.3,0,0,0,86.13,0.06,1035,1.0,3.3000000000000003
2017,1,2,0,30,6.2,0,4.800000000000001,0,0,0,90.63,0.06,1035,1.0,3.3000000000000003
2017,1,2,1,30,6.1000000000000005,0,5.2,0,0,0,93.64,0.06,1035,1.0,3.3000000000000003
2017,1,2,2,30,6.1000000000000005,0,5.4,0,0,0,95.34,0.06,1034,1.0,3.3000000000000003
2017,1,2,3,30,6.0,1,5.6000000000000005,0,0,0,97.18,0.06,1034,1.0,3.2
2017,1,2,4,30,6.0,0,5.7,0,0,0,97.94,0.06,1034,1.0,3.1
2017,1,2,5,30,6.1000000000000005,0,5.7,0,0,0,97.6,0.06,1034,0.9,3.0
2017,1,2,6,30,7.4,0,5.800000000000001,13,135,16,89.43,0.06,1035,0.9,3.1
2017,1,2,7,30,9.4,0,6.0,47,554,145,79.10000000000001,0.06,1035,0.9,3.6
2017,1,2,8,30,11.0,1,5.9,63,729,283,70.76,0.06,1035,0.9,3.7
2017,1,2,9,30,12.2,2,5.1000000000000005,166,134,218,61.78,0.06,1034,0.9,3.4000000000000004
2017,1,2,10,30,12.9,2,4.3,181,254,291,55.84,0.06,1034,0.8,3.1
2017,1,2,11,30,13.3,2,3.6,167,338,313,51.95,0.06,1033,0.8,2.8000000000000003
2017,1,2,12,30,13.5,1,3.1,69,818,381,49.42,0.06,1033,0.8,2.4000000000000004
2017,1,2,13,30,13.0,2,2.8000000000000003,111,31,120,50.04,0.06,1032,0.9,1.8
2017,1,2,14,30,11.9,1,4.3,43,548,131,59.47,0.06,1032,0.9,1.4
2017,1,2,15,30,11.1,1,2.8000000000000003,0,0,0,56.41,0.06,1032,1.0,1.5
2017,1,2,16,30,10.6,1,2.8000000000000003,0,0,0,58.61,0.06,1032,1.0,1.9
2017,1,2,17,30,9.8,1,3.7,0,0,0,65.59,0.06,1032,1.1,2.4000000000000004
2017,1,2,18,30,9.1,1,4.6000000000000005,0,0,0,73.68,0.06,1032,1.2000000000000002,2.8000000000000003
2017,1,2,19,30,8.6,1,5.4,0,0,0,80.41,0.06,1032,1.2000000000000002,3.1
2017,1,2,20,30,8.3,1,5.800000000000001,0,0,0,84.16,0.06,1032,1.2000000000000002,3.2
2017,1,2,21,30,8.1,1,6.0,0,0,0,86.77,0.06,1032,1.2000000000000002,3.3000000000000003
2017,1,2,22,30,8.0,1,6.300000000000001,0,0,0,89.24,0.06,1031,1.2000000000000002,3.4000000000000004
2017,1,2,23,30,8.0,1,6.800000000000001,0,0,0,91.97,0.06,1031,1.2000000000000002,3.5
2017,1,3,0,30,8.0,0,7.300000000000001,0,0,0,95.03,0.06,1031,1.2000000000000002,3.6
2017,1,3,1,30,8.0,1,7.7,0,0,0,97.71,0.06,1030,1.3,3.7
2017,1,3,2,30,7.9,4,7.9,0,0,0,100.0,0.06,1030,1.4,3.7
2017,1,3,3,30,7.9,4,7.9,0,0,0,100.0,0.06,1030,1.4,3.7
2017,1,3,4,30,7.9,4,7.9,0,0,0,100.0,0.06,1029,1.4,3.8
2017,1,3,5,30,8.200000000000001,7,7.800000000000001,0,0,0,97.57,0.06,1029,1.4,3.9
2017,1,3,6,30,9.4,7,7.6,1,22,2,88.52,0.06,1029,1.4,4.3
2017,1,3,7,30,11.2,6,7.7,7,0,7,79.27,0.06,1029,1.5,4.7
2017,1,3,8,30,12.6,7,8.0,10,0,10,73.58,0.06,1029,1.5,4.800000000000001
2017,1,3,9,30,13.6,6,8.1,30,0,30,69.56,0.06,1029,1.6,4.800000000000001
2017,1,3,10,30,14.1,7,8.4,179,51,201,68.53,0.06,1028,1.7000000000000002,4.6000000000000005
2017,1,3,11,30,14.2,7,8.8,170,29,182,69.99,0.06,1027,1.8,4.2
2017,1,3,12,30,13.9,7,9.2,66,0,66,73.48,0.06,1027,1.8,3.5
2017,1,3,13,30,13.1,8,9.6,11,0,11,79.29,0.06,1027,1.9,3.0
2017,1,3,14,30,12.2,8,9.5,7,0,7,83.62,0.06,1027,1.9,2.8000000000000003
2017,1,3,15,30,11.6,4,9.3,0,0,0,85.63,0.06,1027,2.0,2.7
2017,1,3,16,30,11.3,4,9.3,0,0,0,87.58,0.06,1027,2.0,3.0
2017,1,3,17,30,11.3,4,9.3,0,0,0,87.48,0.06,1028,2.0,4.0
2017,1,3,18,30,11.0,4,9.0,0,0,0,87.59,0.06,1028,2.0,5.1000000000000005
2017,1,3,19,30,10.5,7,8.4,0,0,0,86.86,0.06,1028,1.9,5.300000000000001
2017,1,3,20,30,10.1,7,7.9,0,0,0,86.26,0.06,1028,1.8,5.1000000000000005
2017,1,3,21,30,10.0,4,7.800000000000001,0,0,0,86.22,0.06,1028,1.7000000000000002,5.0
2017,1,3,22,30,9.9,8,7.7,0,0,0,86.26,0.06,1028,1.7000000000000002,5.0
2017,1,3,23,30,9.8,4,7.300000000000001,0,0,0,84.65,0.06,1028,1.6,4.9
2017,1,4,0,30,9.2,4,6.7,0,0,0,84.38,0.06,1027,1.5,4.4
2017,1,4,1,30,8.8,1,6.0,0,0,0,82.66,0.06,1027,1.4,4.1000000000000005
2017,1,4,2,30,8.5,4,5.5,0,0,0,81.19,0.06,1027,1.3,3.9
2017,1,4,3,30,8.200000000000001,1,5.1000000000000005,0,0,0,80.56,0.06,1027,1.3,3.8
2017,1,4,4,30,7.9,1,4.7,0,0,0,80.32000000000001,0.06,1027,1.3,3.7
2017,1,4,5,30,7.800000000000001,1,4.4,0,0,0,79.14,0.06,1027,1.2000000000000002,3.6
2017,1,4,6,30,8.5,1,4.3,13,92,16,74.63,0.06,1027,1.2000000000000002,3.9
2017,1,4,7,30,9.8,1,4.6000000000000005,55,477,139,70.29,0.06,1027,1.2000000000000002,4.3
2017,1,4,8,30,10.8,3,4.4,122,162,171,64.65,0.06,1027,1.2000000000000002,4.4
2017,1,4,9,30,11.4,1,3.8,83,762,381,59.5,0.06,1026,1.1,4.3
2017,1,4,10,30,11.9,2,3.1,184,239,289,55.01,0.06,1026,1.1,4.2
2017,1,4,11,30,12.1,1,2.7,81,818,437,52.46,0.06,1025,1.0,3.9
2017,1,4,12,30,12.1,2,2.4000000000000004,164,119,210,51.35,0.06,1024,0.9,3.6
2017,1,4,13,30,11.7,2,2.2,118,71,139,52.13,0.06,1024,0.9,2.9000000000000004
2017,1,4,14,30,10.5,1,3.1,45,549,136,60.14,0.06,1023,0.9,2.1
2017,1,4,15,30,9.7,1,2.4000000000000004,0,0,0,60.370000000000005,0.06,1023,1.0,1.7000000000000002
2017,1,4,16,30,9.4,1,1.9,0,0,0,59.42,0.06,1022,1.1,1.8
2017,1,4,17,30,8.8,1,2.2,0,0,0,63.39,0.06,1022,1.2000000000000002,2.1
2017,1,4,18,30,8.3,0,3.1,0,0,0,69.7,0.06,1022,1.2000000000000002,2.6
2017,1,4,19,30,8.0,1,4.1000000000000005,0,0,0,76.23,0.06,1021,1.3,2.9000000000000004
2017,1,4,20,30,7.800000000000001,1,5.0,0,0,0,82.21000000000001,0.06,1020,1.3,3.0
2017,1,4,21,30,7.5,1,5.300000000000001,0,0,0,86.21000000000001,0.06,1020,1.3,3.1
2017,1,4,22,30,7.4,7,5.300000000000001,0,0,0,86.28,0.06,1019,1.3,3.1
2017,1,4,23,30,7.4,7,5.1000000000000005,0,0,0,85.34,0.06,1019,1.2000000000000002,3.1
2017,1,5,0,30,7.6,7,5.1000000000000005,0,0,0,84.10000000000001,0.07,1018,1.2000000000000002,3.4000000000000004
2017,1,5,1,30,7.6,7,5.1000000000000005,0,0,0,83.94,0.07,1017,1.2000000000000002,3.8
2017,1,5,2,30,7.7,6,4.800000000000001,0,0,0,82.14,0.07,1016,1.2000000000000002,4.3
2017,1,5,3,30,7.9,0,4.7,0,0,0,80.4,0.07,1015,1.3,4.6000000000000005
2017,1,5,4,30,8.0,7,5.0,0,0,0,81.08,0.07,1015,1.4,4.6000000000000005
2017,1,5,5,30,8.1,4,5.300000000000001,0,0,0,82.47,0.07,1015,1.5,4.4
2017,1,5,6,30,8.6,4,5.6000000000000005,1,0,1,81.42,0.07,1014,1.6,4.2
2017,1,5,7,30,9.0,4,6.0,9,0,9,81.76,0.07,1014,1.7000000000000002,4.5
2017,1,5,8,30,8.6,6,6.300000000000001,12,0,12,85.35000000000001,0.07,1014,1.7000000000000002,5.300000000000001
2017,1,5,9,30,8.200000000000001,9,6.0,18,0,18,85.92,0.07,1013,1.6,6.300000000000001
2017,1,5,10,30,8.3,6,5.7,21,0,21,83.47,0.07,1012,1.5,7.4
2017,1,5,11,30,8.5,6,5.7,20,0,20,82.36,0.07,1012,1.5,8.5
2017,1,5,12,30,8.3,6,5.5,17,0,17,82.42,0.07,1012,1.4,9.9
2017,1,5,13,30,7.9,4,5.0,19,0,19,82.06,0.07,1013,1.4,10.8
2017,1,5,14,30,7.4,7,4.4,8,0,8,81.0,0.07,1014,1.2000000000000002,10.9
2017,1,5,15,30,7.300000000000001,6,3.5,0,0,0,76.63,0.07,1015,1.1,10.5
2017,1,5,16,30,7.5,6,2.7,0,0,0,71.57000000000001,0.07,1016,1.0,9.7
2017,1,5,17,30,7.7,7,1.7000000000000002,0,0,0,65.95,0.07,1017,0.9,9.1
2017,1,5,18,30,7.7,7,1.0,0,0,0,62.72,0.07,1018,0.8,8.8
2017,1,5,19,30,7.5,1,0.8,0,0,0,62.55,0.07,1018,0.8,8.8
2017,1,5,20,30,7.2,1,0.6000000000000001,0,0,0,63.1,0.07,1019,0.8,8.9
2017,1,5,21,30,6.7,7,0.4,0,0,0,63.99,0.07,1020,0.7000000000000001,9.1
2017,1,5,22,30,6.4,8,-0.1,0,0,0,63.39,0.07,1021,0.7000000000000001,9.1
2017,1,5,23,30,6.2,7,-0.5,0,0,0,62.4,0.07,1021,0.7000000000000001,9.1
2017,1,6,0,30,5.9,7,-0.8,0,0,0,62.22,0.07,1021,0.6000000000000001,9.2
2017,1,6,1,30,5.7,7,-0.9,0,0,0,62.58,0.07,1022,0.7000000000000001,9.6
2017,1,6,2,30,5.4,6,-0.9,0,0,0,63.79,0.07,1022,0.7000000000000001,10.2
2017,1,6,3,30,4.9,8,-1.0,0,0,0,65.87,0.07,1023,0.7000000000000001,10.5
2017,1,6,4,30,4.5,8,-1.4,0,0,0,65.31,0.07,1023,0.7000000000000001,10.4
2017,1,6,5,30,4.3,7,-1.9,0,0,0,63.92,0.07,1024,0.6000000000000001,10.2
2017,1,6,6,30,4.3,4,-2.2,2,0,2,62.64,0.07,1024,0.6000000000000001,10.2
2017,1,6,7,30,4.3,4,-2.3000000000000003,10,0,10,62.04,0.07,1025,0.6000000000000001,10.6
2017,1,6,8,30,4.2,4,-2.6,21,0,21,61.41,0.07,1026,0.6000000000000001,10.8
2017,1,6,9,30,4.1000000000000005,4,-2.8000000000000003,89,0,89,60.76,0.07,1027,0.6000000000000001,10.9
2017,1,6,10,30,4.0,4,-3.0,185,65,214,60.4,0.07,1027,0.6000000000000001,10.9
2017,1,6,11,30,3.9,4,-3.1,32,0,32,60.28,0.07,1027,0.6000000000000001,10.9
2017,1,6,12,30,3.8,4,-3.2,28,0,28,60.16,0.07,1027,0.6000000000000001,10.8
2017,1,6,13,30,3.7,4,-3.3000000000000003,19,0,19,60.31,0.07,1028,0.6000000000000001,10.5
2017,1,6,14,30,3.4000000000000004,7,-3.4000000000000004,63,128,85,61.23,0.07,1028,0.6000000000000001,10.3
2017,1,6,15,30,3.1,4,-3.4000000000000004,1,0,1,62.28,0.07,1029,0.6000000000000001,10.1
2017,1,6,16,30,2.8000000000000003,4,-3.4000000000000004,0,0,0,63.79,0.07,1029,0.6000000000000001,10.0
2017,1,6,17,30,2.6,4,-3.4000000000000004,0,0,0,64.81,0.07,1029,0.6000000000000001,9.9
2017,1,6,18,30,2.3000000000000003,4,-3.3000000000000003,0,0,0,66.49,0.07,1030,0.6000000000000001,9.6
2017,1,6,19,30,2.1,4,-3.3000000000000003,0,0,0,67.6,0.07,1030,0.6000000000000001,9.3
2017,1,6,20,30,2.0,4,-3.1,0,0,0,68.91,0.07,1030,0.6000000000000001,9.0
2017,1,6,21,30,2.1,4,-2.9000000000000004,0,0,0,69.43,0.07,1030,0.6000000000000001,9.0
2017,1,6,22,30,2.1,4,-2.9000000000000004,0,0,0,69.48,0.07,1030,0.6000000000000001,9.1
2017,1,6,23,30,2.1,4,-3.1,0,0,0,68.65,0.07,1030,0.6000000000000001,9.3
2017,1,7,0,30,1.8,4,-3.3000000000000003,0,0,0,69.07000000000001,0.06,1031,0.5,9.4
2017,1,7,1,30,1.7000000000000002,4,-3.5,0,0,0,68.42,0.06,1031,0.5,9.4
2017,1,7,2,30,1.4,4,-3.7,0,0,0,68.98,0.06,1031,0.5,9.3
2017,1,7,3,30,1.1,4,-3.8,0,0,0,70.06,0.06,1031,0.4,9.2
2017,1,7,4,30,0.8,4,-3.8,0,0,0,71.25,0.06,1032,0.4,9.2
2017,1,7,5,30,0.7000000000000001,4,-4.0,0,0,0,70.89,0.06,1032,0.4,9.3
2017,1,7,6,30,0.7000000000000001,4,-4.1000000000000005,2,0,2,70.14,0.06,1032,0.4,9.5
2017,1,7,7,30,0.8,4,-4.2,9,0,9,69.05,0.06,1033,0.4,9.8
2017,1,7,8,30,0.9,4,-4.3,19,0,19,68.22,0.06,1033,0.4,10.0
2017,1,7,9,30,1.0,4,-4.3,28,0,28,67.5,0.06,1033,0.4,10.1
2017,1,7,10,30,1.1,4,-4.4,33,0,33,66.52,0.06,1033,0.4,10.1
2017,1,7,11,30,1.1,4,-4.5,35,0,35,66.04,0.06,1033,0.4,10.2
2017,1,7,12,30,1.2000000000000002,4,-4.7,28,0,28,64.78,0.06,1033,0.4,10.1
2017,1,7,13,30,1.2000000000000002,4,-4.800000000000001,19,0,19,64.21000000000001,0.06,1033,0.4,9.9
2017,1,7,14,30,1.2000000000000002,4,-4.800000000000001,9,0,9,64.13,0.06,1033,0.4,9.5
2017,1,7,15,30,1.2000000000000002,4,-4.9,13,55,14,64.03,0.06,1033,0.4,9.0
2017,1,7,16,30,1.2000000000000002,4,-4.800000000000001,0,0,0,64.12,0.06,1034,0.4,8.6
2017,1,7,17,30,1.3,4,-4.800000000000001,0,0,0,63.95,0.06,1034,0.4,8.3
2017,1,7,18,30,1.4,4,-4.7,0,0,0,63.99,0.06,1034,0.4,7.800000000000001
2017,1,7,19,30,1.5,4,-4.6000000000000005,0,0,0,64.01,0.06,1034,0.4,7.4
2017,1,7,20,30,1.6,4,-4.4,0,0,0,64.2,0.06,1034,0.4,7.2
2017,1,7,21,30,1.6,4,-4.3,0,0,0,64.71000000000001,0.06,1034,0.4,7.4
2017,1,7,22,30,1.6,4,-4.3,0,0,0,64.7,0.06,1034,0.4,7.7
2017,1,7,23,30,1.6,4,-4.3,0,0,0,64.65,0.06,1034,0.4,7.9
2017,1,8,0,30,1.6,4,-4.4,0,0,0,64.45,0.06,1034,0.4,8.200000000000001
2017,1,8,1,30,1.5,4,-4.4,0,0,0,64.75,0.06,1033,0.4,8.3
2017,1,8,2,30,1.6,4,-4.6000000000000005,0,0,0,63.54,0.06,1033,0.4,8.0
2017,1,8,3,30,1.6,4,-4.7,0,0,0,62.9,0.06,1033,0.4,7.4
2017,1,8,4,30,1.6,4,-4.7,0,0,0,62.93,0.06,1032,0.4,6.800000000000001
2017,1,8,5,30,1.6,4,-4.6000000000000005,0,0,0,63.65,0.06,1032,0.4,6.300000000000001
2017,1,8,6,30,2.4000000000000004,4,-4.4,2,0,2,60.8,0.06,1032,0.5,6.300000000000001
2017,1,8,7,30,3.6,1,-4.3,42,637,157,56.42,0.06,1032,0.5,6.7
2017,1,8,8,30,4.4,4,-4.3,19,0,19,53.19,0.06,1032,0.5,7.1000000000000005
2017,1,8,9,30,4.800000000000001,4,-4.2,148,16,154,52.07,0.06,1032,0.5,7.300000000000001
2017,1,8,10,30,5.1000000000000005,4,-4.0,53,0,53,51.67,0.06,1032,0.5,7.5
2017,1,8,11,30,5.300000000000001,4,-3.9,190,80,225,51.33,0.06,1031,0.5,7.5
2017,1,8,12,30,5.300000000000001,4,-3.9,50,0,50,51.67,0.06,1031,0.5,7.4
2017,1,8,13,30,5.1000000000000005,4,-3.8,19,0,19,52.71,0.06,1031,0.5,7.1000000000000005
2017,1,8,14,30,4.5,4,-3.7,9,0,9,55.22,0.06,1031,0.5,6.4
2017,1,8,15,30,3.7,4,-3.6,1,0,1,58.69,0.06,1031,0.5,5.7
2017,1,8,16,30,3.4000000000000004,4,-3.5,0,0,0,60.84,0.06,1031,0.5,5.4
2017,1,8,17,30,3.3000000000000003,4,-3.2,0,0,0,62.31,0.06,1031,0.5,5.300000000000001
2017,1,8,18,30,3.3000000000000003,4,-3.0,0,0,0,63.26,0.06,1030,0.5,5.2
2017,1,8,19,30,3.2,4,-2.8000000000000003,0,0,0,64.64,0.06,1030,0.5,5.1000000000000005
2017,1,8,20,30,3.1,4,-2.7,0,0,0,65.93,0.06,1030,0.5,5.0
2017,1,8,21,30,2.9000000000000004,1,-2.6,0,0,0,67.28,0.06,1030,0.6000000000000001,4.9
2017,1,8,22,30,2.8000000000000003,4,-2.6,0,0,0,67.64,0.06,1030,0.6000000000000001,4.800000000000001
2017,1,8,23,30,2.8000000000000003,1,-2.6,0,0,0,67.48,0.06,1030,0.6000000000000001,4.800000000000001
2017,1,9,0,30,2.9000000000000004,4,-2.6,0,0,0,67.02,0.07,1030,0.7000000000000001,4.9
2017,1,9,1,30,3.0,4,-2.6,0,0,0,66.72,0.07,1030,0.7000000000000001,5.1000000000000005
2017,1,9,2,30,3.2,1,-2.6,0,0,0,65.79,0.07,1029,0.7000000000000001,5.300000000000001
2017,1,9,3,30,3.4000000000000004,4,-2.6,0,0,0,64.89,0.07,1029,0.6000000000000001,5.5
2017,1,9,4,30,3.6,4,-2.6,0,0,0,63.870000000000005,0.07,1030,0.6000000000000001,5.800000000000001
2017,1,9,5,30,3.9,4,-2.7,0,0,0,62.11,0.07,1030,0.5,5.9
2017,1,9,6,30,4.6000000000000005,4,-2.9000000000000004,2,0,2,58.39,0.07,1030,0.5,6.5
2017,1,9,7,30,5.6000000000000005,4,-3.0,9,0,9,54.05,0.07,1030,0.4,7.2
2017,1,9,8,30,6.0,4,-3.4000000000000004,20,0,20,51.04,0.07,1030,0.4,7.6
2017,1,9,9,30,6.1000000000000005,4,-3.6,142,6,144,49.69,0.07,1030,0.4,7.7
2017,1,9,10,30,6.2,4,-3.8,132,0,132,48.79,0.07,1029,0.4,7.6
2017,1,9,11,30,6.2,4,-3.9,175,31,189,48.32,0.07,1028,0.4,7.300000000000001
2017,1,9,12,30,6.2,4,-4.0,36,0,36,48.07,0.07,1028,0.5,7.1000000000000005
2017,1,9,13,30,6.0,4,-3.9,19,0,19,48.94,0.07,1028,0.5,6.7
2017,1,9,14,30,5.1000000000000005,4,-3.6,9,0,9,53.47,0.07,1028,0.6000000000000001,5.9
2017,1,9,15,30,4.2,4,-3.1,2,0,2,58.86,0.07,1027,0.6000000000000001,5.1000000000000005
2017,1,9,16,30,4.2,4,-2.7,0,0,0,60.95,0.07,1027,0.7000000000000001,5.1000000000000005
2017,1,9,17,30,4.7,4,-1.9,0,0,0,62.440000000000005,0.07,1027,0.7000000000000001,5.4
2017,1,9,18,30,4.7,4,-1.0,0,0,0,66.36,0.07,1027,0.7000000000000001,6.0
2017,1,9,19,30,4.3,4,-0.7000000000000001,0,0,0,70.02,0.07,1027,0.7000000000000001,6.300000000000001
2017,1,9,20,30,3.8,4,-1.0,0,0,0,70.73,0.07,1027,0.7000000000000001,6.4
2017,1,9,21,30,3.3000000000000003,4,-1.7000000000000002,0,0,0,69.84,0.07,1027,0.6000000000000001,6.1000000000000005
2017,1,9,22,30,2.8000000000000003,4,-2.2,0,0,0,69.7,0.07,1027,0.6000000000000001,5.7
2017,1,9,23,30,2.6,4,-2.4000000000000004,0,0,0,69.55,0.07,1027,0.6000000000000001,5.5
2017,1,10,0,30,2.2,4,-2.7,0,0,0,70.13,0.07,1027,0.6000000000000001,5.2
2017,1,10,1,30,2.1,8,-2.9000000000000004,0,0,0,69.42,0.07,1026,0.6000000000000001,4.9
2017,1,10,2,30,2.1,7,-3.0,0,0,0,68.74,0.07,1025,0.6000000000000001,4.6000000000000005
2017,1,10,3,30,2.0,4,-3.0,0,0,0,69.36,0.07,1025,0.6000000000000001,4.1000000000000005
2017,1,10,4,30,1.9,4,-3.0,0,0,0,70.08,0.07,1024,0.6000000000000001,3.6
2017,1,10,5,30,2.0,4,-2.9000000000000004,0,0,0,69.88,0.07,1024,0.7000000000000001,3.3000000000000003
2017,1,10,6,30,2.6,4,-2.8000000000000003,2,0,2,67.57000000000001,0.07,1024,0.7000000000000001,3.3000000000000003
2017,1,10,7,30,3.4000000000000004,4,-2.9000000000000004,9,0,9,63.6,0.07,1024,0.7000000000000001,3.6
2017,1,10,8,30,3.9,4,-3.2,19,0,19,59.83,0.07,1024,0.7000000000000001,3.5
2017,1,10,9,30,4.1000000000000005,4,-3.2,28,0,28,58.93,0.07,1023,0.7000000000000001,3.3000000000000003
2017,1,10,10,30,4.1000000000000005,4,-3.0,34,0,34,59.69,0.07,1022,0.7000000000000001,3.1
2017,1,10,11,30,4.1000000000000005,4,-2.8000000000000003,46,0,46,60.84,0.07,1022,0.7000000000000001,3.0
2017,1,10,12,30,3.9,4,-2.5,28,0,28,62.85,0.07,1021,0.7000000000000001,2.8000000000000003
2017,1,10,13,30,3.6,4,-2.3000000000000003,19,0,19,65.19,0.07,1021,0.7000000000000001,2.4000000000000004
2017,1,10,14,30,3.0,4,-2.0,9,0,9,69.93,0.07,1021,0.7000000000000001,1.8
2017,1,10,15,30,2.5,4,-1.8,2,0,2,73.29,0.07,1021,0.7000000000000001,1.4
2017,1,10,16,30,2.5,7,-2.3000000000000003,0,0,0,70.45,0.07,1022,0.7000000000000001,1.2000000000000002
2017,1,10,17,30,2.8000000000000003,8,-3.0,0,0,0,65.46000000000001,0.07,1022,0.7000000000000001,1.0
2017,1,10,18,30,3.0,4,-3.4000000000000004,0,0,0,63.05,0.07,1022,0.7000000000000001,0.9
2017,1,10,19,30,3.1,7,-3.5,0,0,0,62.0,0.07,1022,0.6000000000000001,1.1
2017,1,10,20,30,3.2,4,-3.4000000000000004,0,0,0,61.940000000000005,0.07,1022,0.6000000000000001,1.1
2017,1,10,21,30,3.3000000000000003,4,-3.7,0,0,0,60.06,0.07,1023,0.6000000000000001,0.9
2017,1,10,22,30,3.4000000000000004,4,-3.9,0,0,0,58.8,0.07,1023,0.6000000000000001,0.6000000000000001
2017,1,10,23,30,3.4000000000000004,1,-4.2,0,0,0,57.69,0.07,1023,0.6000000000000001,0.5
2017,1,11,0,30,3.5,0,-4.4,0,0,0,56.36,0.07,1023,0.6000000000000001,0.6000000000000001
2017,1,11,1,30,3.3000000000000003,4,-4.6000000000000005,0,0,0,56.42,0.07,1023,0.6000000000000001,0.9
2017,1,11,2,30,3.4000000000000004,4,-4.6000000000000005,0,0,0,55.65,0.07,1023,0.6000000000000001,1.2000000000000002
2017,1,11,3,30,3.6,4,-4.2,0,0,0,56.79,0.07,1023,0.6000000000000001,1.5
2017,1,11,4,30,3.6,4,-3.6,0,0,0,59.370000000000005,0.07,1024,0.6000000000000001,1.9
2017,1,11,5,30,3.7,1,-2.9000000000000004,0,0,0,62.06,0.07,1024,0.6000000000000001,2.3000000000000003
2017,1,11,6,30,4.7,4,-1.9,5,44,6,62.3,0.07,1025,0.7000000000000001,2.8000000000000003
2017,1,11,7,30,6.1000000000000005,0,-0.3,58,481,146,63.32,0.07,1026,0.7000000000000001,3.8
2017,1,11,8,30,6.800000000000001,1,-0.3,80,663,287,60.61,0.07,1026,0.7000000000000001,4.800000000000001
2017,1,11,9,30,6.800000000000001,4,-0.3,164,51,185,60.38,0.07,1027,0.7000000000000001,5.6000000000000005
2017,1,11,10,30,6.7,4,-0.2,34,0,34,61.58,0.07,1027,0.7000000000000001,6.1000000000000005
2017,1,11,11,30,6.4,2,-0.1,198,152,266,63.17,0.07,1027,0.7000000000000001,6.300000000000001
2017,1,11,12,30,6.0,4,-0.2,67,0,67,64.5,0.07,1027,0.7000000000000001,6.300000000000001
2017,1,11,13,30,5.6000000000000005,4,-0.4,80,0,80,65.53,0.07,1028,0.7000000000000001,6.0
2017,1,11,14,30,4.800000000000001,4,-0.4,36,0,36,68.99,0.07,1028,0.6000000000000001,5.300000000000001
2017,1,11,15,30,4.1000000000000005,4,-0.4,5,0,5,72.29,0.07,1029,0.6000000000000001,4.800000000000001
2017,1,11,16,30,3.6,0,-0.6000000000000001,0,0,0,74.12,0.07,1030,0.6000000000000001,4.5
2017,1,11,17,30,3.4000000000000004,0,-0.7000000000000001,0,0,0,74.72,0.07,1030,0.6000000000000001,4.2
2017,1,11,18,30,3.2,0,-0.7000000000000001,0,0,0,75.86,0.07,1031,0.5,4.0
2017,1,11,19,30,3.0,0,-0.6000000000000001,0,0,0,77.18,0.07,1031,0.5,3.6
2017,1,11,20,30,2.8000000000000003,0,-0.6000000000000001,0,0,0,78.56,0.07,1032,0.6000000000000001,3.4000000000000004
